name,prompt,negative_prompt,description,category
SCENE_Storage_Closet,"(storage closet:1.2), (supply closet:1.2), small room, cramped space, closet sex, utility room, tight space, secret small room","open space, bedroom, outdoor",Storage closet. Combos: THEME_Office_Romance; THEME_Student_Teacher; CLOTHES_Partially_Clothed.,SCENE
SCENE_Strip_Club,"(strip club:1.3), nightclub, (stage with pole:1.2), neon lights, dark club, strip club interior, lap dance setting, club stage, club chairs","outdoor, bedroom, bright",Strip club scene. Combos: ACTION_Pole_Dance; ACTION_Striptease; ARCHETYPE_Stripper; LIGHTING_Neon_Colorful.,SCENE
SCENE_Swamp,"(swamp:1.3), (marshland:1.2), murky water, bog, dead trees, fog over water, moss-covered, eerie wetland, stagnant water, swamp gas, vines hanging","clean water, ocean, indoor, city, dry",Swamp / marshland. Combos: RACE_Plant_Girl; THEME_Monster_Tentacle; LIGHTING_Dim_Dark; STYLE_Dark_Fantasy.,SCENE
SCENE_Toilet_Public,"(public restroom:1.2), public toilet, bathroom stall, tiled floor, bathroom cubicle, toilet visible, public WC, urinal background, restroom setting","bedroom, private, outdoor",Public toilet/restroom scene. Combos: POSE_Squat_Toilet; THEME_Public_Exhibition; CLOTHES_Partially_Clothed.,SCENE
SCENE_Train_Public,"train, train car, public transportation, subway, crowded train, train interior, on train, railway, commute","private, empty room, home",Train public transport,SCENE
SCENE_Under_Table,"(under table:1.3), (beneath desk:1.2), hidden under table, view from under desk, table overhead, legs visible, secret under-desk view, concealed position","on table, standing, open room, no table",Under table / desk perspective. Combos: ACTION_Oral_Blowjob; SCENE_Office; SCENE_School_Classroom; THEME_Student_Teacher.,SCENE
STATE_Ahegao_Extreme,"1girl, (ahegao:1.5), (rolled eyes:1.4), (crossed eyes:1.3), (tongue out:1.3), excessive drooling, fucked silly, mind break expression, pleasure face, eyes rolling back, exaggerated expression","normal face, closed mouth, composed, calm expression",Extreme ahegao expression,STATE
STATE_BBC_Addiction,"1girl, (bbc addiction:1.3), (cock drunk:1.2), addicted expression, devoted to cock, obsessed, can't-live-without-it face, lustful fixation, worshipful stare at penis","unimpressed, neutral, disgusted, rejecting",BBC addiction / cock-drunk state. Combos: THEME_QoS_Lifestyle; STATE_Heart_Eyes; STATE_Ahegao_Extreme; EXPRESSION_Lustful.,STATE
STATE_Blushing_Flushed,"1girl, (heavy blushing:1.3), flushed face, red face, blushing cheeks, heated face, embarrassed blush, aroused flush, pink cheeks, red ears","pale, normal color, calm",Heavy blushing,STATE
STATE_Broken,"1girl, (broken:1.4), (will shattered:1.3), defeated, gave up resisting, completely surrendered, broken resistance, no more fighting, lost, defeated spirit","strong, resistant, fighting",Broken will — surrendered. Intermediate before Mind_Break. Combos: FETISH_CORRUPTION_Broken_Pet; FETISH_BDSM_Submission.,STATE
STATE_Confident_Dominant,"1girl, (confident expression:1.3), (dominant aura:1.2), powerful stance, self-assured, commanding presence, alpha energy, dominant personality","submissive, timid, scared, shy",Confident dominant state. Combos: THEME_Femdom; ARCHETYPE_Dominatrix; EXPRESSION_Smug.,STATE
STATE_Crying_From_Pleasure,"1girl, (crying from pleasure:1.3), (tears of ecstasy:1.2), pleasure tears, overwhelmed crying, crying while cumming, tears from too much pleasure","pain tears, sad crying, neutral",Crying from overwhelming pleasure. Combos: FETISH_STATE_Pleasure_Peak; EXPRESSION_Crying_Smiling.,STATE
STATE_Crying_Tears,"1girl, crying, tears, teary eyes, (tears streaming:1.3), sobbing, weeping, tear-stained face, watery eyes","dry eyes, no tears, happy",Crying with tears,STATE
STATE_Drugged_Aphrodisiac,"1girl, drugged, (aphrodisiac:1.3), forced arousal, chemical arousal, under influence, heightened sensitivity, uncontrollable lust","natural, sober, normal arousal, love potion, potion bottle, potion vial, magic potion",Drugged with aphrodisiac,STATE
STATE_Drunk_Intoxicated,"1girl, drunk, intoxicated, tipsy, flushed from drinking, dizzy, unfocused eyes, inebriated, wasted, under influence","sober, clear-headed, alert, focused",Intoxicated state,STATE
STATE_Egg_Stuffed,"1girl, (egg-filled belly:1.4), (eggs visible inside:1.3), distended stomach from eggs, round belly full of eggs, egg bulge, egg-stuffed, impregnated with eggs","flat stomach, normal pregnancy, cum inflation, empty",Belly full of monster eggs — aftermath of oviposition. Combos: ACTION_Oviposition; THEME_Monster_Breeding; FLUIDS_Cum_Inflation (similar belly).,STATE
STATE_Exhausted_Used,"1girl, exhausted, fucked out, worn out, passed out, collapsed, depleted, spent, used up, drained, barely conscious, limp after sex","energetic, fresh, active, alert",Post-sex exhaustion,STATE
STATE_Heart_Eyes,"1girl, (heart-shaped pupils:1.4), heart eyes, love eyes, hearts in eyes, lovestruck, infatuated, charmed, lovesick, hearts","normal eyes, regular pupils",Heart pupils,STATE
STATE_Helpless,"1girl, (helpless:1.4), (cannot move:1.3), completely immobilized, trapped, no escape, vulnerable, cannot fight back, pinned, overpowered","free, mobile, capable, resisting",Helpless immobilized state. Combos: FETISH_BDSM_Hogtied; FETISH_BDSM_Rack_Spread; ACCESSORY_Handcuffs.,STATE
STATE_Hypnotized,"1girl, (hypnotized:1.4), (blank trance:1.3), trance state, glazed eyes, blank hypnotic expression, dazed, mesmerized blank, under hypnotic spell","alert, aware, focused, resisting",Hypnotized / trance — more subtle than STATE_Mind_Break. Combos: THEME_Hypnosis_Spiral; THEME_Mind_Control.,STATE
STATE_In_Heat,"1girl, (in heat:1.3), (heat state:1.2), animal instinct arousal, uncontrollable need, driven by instinct, animalistic desire, needy and desperate","calm, controlled, satisfied",In heat / animal-drive arousal. Combos: FETISH_PETPLAY_In_Heat; FETISH_CORRUPTION_Nymphomaniac.,STATE
STATE_Lustful_Face,"1girl, lustful face, (bedroom eyes:1.3), heavy lidded eyes, seductive gaze, parted lips, flushed cheeks, heavy breathing, lewd expression, desire, hungry eyes, craving","blank, neutral, disgusted, afraid",Subtle seduction — bedroom eyes; heavy lids; parted lips. Quieter than EXPRESSION_Lustful. Combos: CAMERA_Face_Close; LIGHTING_Dim_Dark. Note: less intense than EXPRESSION_Lustful.,STATE
STATE_Mind_Break,"1girl, mind break, (empty eyes:1.4), (broken mind:1.3), defeated, lost sanity, mentally broken, blank stare, zombie eyes, braindead, no thoughts, broken will","sane, aware, alert, focused, cracked face, porcelain cracks, cracked skin, cracked doll",Mind break state,STATE
STATE_Nipples_Through_Clothes,"1girl, (nipples visible through clothing:1.3), (poking nipples through fabric:1.2), hard nipples through shirt, nipple bumps, erect nipples under clothes, see-through top nipples","topless, nude, thick clothing, padded bra",Nipples visibly poking/showing through clothing. Combos: CLOTHES_Sweater_Oversized; CLOTHES_Fitness_Wear; BREASTS_Nipples_Detailed.,STATE
STATE_Orgasming,"1girl, (orgasm:1.4), (climaxing:1.3), at moment of orgasm, cumming, peak climax, orgasmic release, mid-orgasm, tipping point","pre-orgasm, post-orgasm, calm",Mid-orgasm state. More specific than STATE_Pleasure_Ecstasy. Combos: FLUIDS_Squirting; ACTION_Forced_Orgasm.,STATE
STATE_Overwhelmed,"1girl, (overwhelmed:1.3), (too much:1.2), cannot handle, eyes rolling, shaking, trembling, body failing from overstimulation, sensory overload","calm, composed, in control",Overwhelmed from stimulation. Combos: FETISH_CONTROL_Forced_Orgasm; FETISH_STATE_Mind_Break progression.,STATE
STATE_Penis_Bulge,"(penis bulge:1.4), (bulge through clothes:1.3), visible bulge in pants, erection through fabric, cock outline through clothing, tent in shorts, noticeable crotch bulge","nude, no clothes, flat crotch, no bulge",Visible penis bulge through clothing. Combos: CLOTHES_Fitness_Wear; THEME_Teasing. Future: key style for Futa+Femboy addon.,STATE
STATE_Pleasure_Ecstasy,"1girl, (pleasure face:1.3), ecstasy, euphoric, orgasmic expression, intense pleasure, blissful, climax face, overwhelmed with pleasure, shaking, trembling","neutral face, calm, composed",Extreme pleasure,STATE
STATE_Pleasure_Peak,"1girl, (at climax:1.3), (peak pleasure:1.3), on the edge, just before orgasm, teetering, about to explode, cusp of orgasm, right at edge","post-orgasm, pre-arousal, calm",Edge-of-orgasm peak state. Combos: FETISH_CONTROL_Orgasm_Control; FETISH_CONTROL_Edging_Ruined.,STATE
STATE_Post_Orgasm_Sensitivity,"1girl, (post-orgasm sensitivity:1.3), (overstimulated:1.3), too sensitive, recoiling from touch, oversensitive, flinching after orgasm, trembling sensitivity","climaxing, relaxed, normal",Post-orgasm oversensitivity. Combos: ACTION_Forced_Orgasm; ACCESSORY_Vibrator_External; STATE_Exhausted_Used.,STATE
STATE_Ruined_Makeup,"1girl, (ruined makeup:1.3), (smeared mascara:1.2), running eyeliner, tear-streaked makeup, smudged lipstick, messy cosmetics, makeup running down face, raccoon eyes","clean makeup, perfect makeup, no makeup, pristine",Ruined / smeared makeup. Combos: STATE_Crying_Tears; ACTION_Deepthroat; FLUIDS_Facial_Cumshot; STATE_Exhausted_Used.,STATE
STATE_Slime_Covered,"1girl, (slime covered:1.4), (covered in slime:1.3), gooey body, dripping slime, mucus on skin, sticky translucent goo, slime all over, viscous fluid covering body","clean, dry, normal, cum only, water","Covered in monster slime / goo. Different from FLUIDS (organic slime, not cum). Combos: RACE_Slime_Girl; THEME_Monster_Tentacle; STATE_Exhausted_Used.",STATE
STATE_Spank_Marks,"1girl, (spank marks:1.4), (red handprint on ass:1.3), slap marks on butt, reddened ass cheeks, welts on buttocks, spanking aftermath, bruised ass","clean skin, unmarked, no marks, no redness",Visible spank marks / red handprints on ass. Result of spanking. Combos: ACTION_Spanking; THEME_BDSM_Pain; THEME_Maledom.,STATE
STATE_Sweaty_Wet,"1girl, sweaty, (glistening skin:1.3), perspiration, wet body, sweat drops, sweaty skin, drenched in sweat, shiny from sweat, moist skin","dry, clean, matte skin",Sweaty glistening skin,STATE
STATE_Trembling,"1girl, (trembling:1.3), (shaking:1.2), body trembling, quivering, shuddering, nervous trembling, fearful shaking, arousal trembling","still, calm, composed, steady",Trembling / shaking. Combos: THEME_Non_Con; STATE_Pleasure_Ecstasy; ACTION_Forced_Orgasm.,STATE
STATE_Unconscious,"1girl, (unconscious:1.3), (passed out:1.2), limp body, unaware, knocked out, eyes closed limp, passed out from pleasure, fainted","awake, alert, responsive",Unconscious/passed out. Combos: FETISH_CONTROL_Somnophilia; FETISH_STATE_Exhausted aftermath.,STATE
TRANSFORMATION_Cowgirl,"1girl, (turning into cow:1.3), (partial cow transformation:1.2), cow ears, cow horns, cow tail, cow spots, cow bell collar, bovine features, milkgirl","fully human, no cow features",Cow transformation. Combos: FETISH_LACTATION_Engorged; FETISH_LACTATION_Forced_Milking.,TRANSFORMATION
TRANSFORMATION_Doll,"1girl, (turned into doll:1.3), (doll transformation:1.2), plastic doll body, doll joints, painted doll face, blank doll expression, mannequin-like, doll eyes","normal human, natural movement",Doll transformation. Combos: FETISH_STATE_Hypnotized; FETISH_STATE_Mind_Break; FETISH_CONTROL_Mind_Control.,TRANSFORMATION
TRANSFORMATION_Latex_Suit,"1girl, (full latex enclosure:1.3), (latex transformation:1.2), completely encased in latex, rubber bodysuit, second skin latex, full rubber, latex hood","normal clothes, no latex",Full latex encasement. Combos: FETISH_BDSM_Zipper_Suit; FETISH_BDSM_Mummified parallel.,TRANSFORMATION
TRANSFORMATION_Monster,"1girl, (monster transformation:1.3), (turning into monster:1.2), partial monster features, corruption monster, tentacles emerging from body, monster hybrid","fully human, unchanged",Monster TF. Combos: FETISH_CORRUPTION_Physical; FETISH_BREEDING_Monster_Egg; RACE_Plant_Girl.,TRANSFORMATION
TRANSFORMATION_Partial,"1girl, (partial transformation:1.3), (mid-transform:1.2), half transformed, body mid-change, transformation in progress, halfway between forms","complete form, unchanged, static",Mid-transformation. Combos: FETISH_CORRUPTION_Progressive; FETISH_TRANSFORMATION_*.,TRANSFORMATION
TRANSFORMATION_Pet,"1girl, (turning into pet:1.3), (animal transformation:1.2), partial animal features, tail growing, ears appearing, animalization, pet transformation","fully human, no animal features",Pet/animal transformation. Combos: FETISH_PETPLAY_Full_Pet; FETISH_TRANSFORMATION_Partial.,TRANSFORMATION
TRANSFORMATION_Slime,"1girl, (slime body:1.3), (slime transformation:1.2), becoming slime, translucent body, gel body, slime girl features, slimification","solid, normal body, no gel",Slime transformation. Combos: RACE_Slime_Girl; FETISH_TRANSFORMATION_Partial.,TRANSFORMATION
TRANSFORMATION_Statue,"1girl, (statue transformation:1.3), (turning to stone:1.2), petrification, stone skin spreading, marble transformation, frozen mid-action as statue","moving, alive, normal skin",Petrification/statue transformation. Combos: FETISH_STATE_Helpless; FETISH_TRANSFORMATION_Doll parallel.,TRANSFORMATION
WATERSPORTS_Clothes_Wet,"1girl, (wetting clothes:1.3), (peed in clothes:1.2), wet patch on clothes, accident in panties, wet through, urine soaked clothing, soaked underwear, visible wet patch","dry clothes, clean, no accident",Clothes wetting accident. Combos: FETISH_WATERSPORTS_Desperate; FETISH_HUMILIATION_Public_Shame.,WATERSPORTS
WATERSPORTS_Desperate,"1girl, (desperate to pee:1.3), (holding it:1.2), legs crossed pee dance, holding crotch, desperately needing to urinate, pee urgency, can't hold anymore","comfortable, not desperate, relieved",Desperate pee holding. Combos: FETISH_WATERSPORTS_Clothes_Wet; SCENE_Toilet_Public; EXPRESSION_Fear.,WATERSPORTS
WATERSPORTS_Drinking,"1girl, (drinking urine:1.3), (golden shower on face:1.2), urine stream on face and in mouth, swallowing piss, golden shower drinking, pee in mouth","dry, clean, no urine",Drinking urine. Combos: FETISH_WATERSPORTS_Golden_Shower; FETISH_HUMILIATION_Degradation.,WATERSPORTS
WATERSPORTS_Golden_Shower,"1girl, (golden shower:1.4), (urinating on partner:1.3), pissing on person, stream directed at body, watersports, urine rain, peeing on someone","dry, clean, no stream",Golden shower. Combos: FETISH_DOMINATION_Femdom or Maledom; FETISH_HUMILIATION_Degradation.,WATERSPORTS
WATERSPORTS_Marked,"1girl, (marked with urine:1.3), (territory marking:1.2), peed on as marking, ownership urination, animal territory mark, urine ownership claim","dry, clean, consensual clean",Urine territory marking. Primal dominance. Combos: FETISH_WATERSPORTS_Golden_Shower; FETISH_DOMINATION_Maledom.,WATERSPORTS
WATERSPORTS_Outdoor,"1girl, (outdoor urination:1.3), (peeing outside:1.2), squatting to pee outdoors, pee in nature, peeing in public, pissing outside, squatting outdoor pee","indoor, toilet, private",Outdoor urination. Combos: SCENE_Public_Outdoor; FETISH_EXHIBITIONISM_Public; POSE_Squat_Toilet.,WATERSPORTS
WATERSPORTS_Puddle,"1girl, (puddle of piss:1.3), (pee puddle:1.2), standing in urine puddle, puddle around feet, accident pool, urine floor puddle, wet floor from urination","dry floor, no puddle, clean",Pee puddle result. Combos: FETISH_WATERSPORTS_Clothes_Wet; FETISH_HUMILIATION_Public_Shame.,WATERSPORTS
WATERSPORTS_Urination,"1girl, (urination:1.4), (pissing:1.3), peeing, golden shower, watersports, urine stream, squatting pee, stream of urine","dry, clean, no fluid",Urination base. Combos: SCENE_Toilet_Public; POSE_Squat_Toilet; FLUIDS_Urine.,WATERSPORTS
WORSHIP_Armpit,"1girl, (armpit worship:1.3), licking armpit, armpit lick, armpit fetish, nose in armpit, face in armpit, tongue on armpit","no contact, distant",Armpit worship. Niche fetish. Combos: FETISH_DOMINATION_Femdom; POSE_Arched_Back.,WORSHIP
WORSHIP_Ass,"1girl, (ass worship:1.4), (face in ass:1.3), pressing face into ass, ass on face adoration, burying face in butt, ass worship pose","no contact, not worshipping",Ass worship. Combos: FETISH_DOMINATION_Facesitting; FETISH_FEET_Worship parallel.,WORSHIP
WORSHIP_Breast,"1girl, (breast worship:1.3), (face pressed to breasts:1.2), nuzzling breasts, worshipping chest, head between breasts, breast adoration, face in cleavage","no contact, distant",Breast worship. Combos: BREASTS_Huge_Focus; FETISH_BODY_WORSHIP_Full_Body.,WORSHIP
WORSHIP_Feet,"1girl, (foot worship:1.4), (licking feet:1.3), kissing feet, feet in face, sole pressed to face, toes in mouth, kissing soles, foot adoration","no contact, not touching feet",Foot worship. Combos: FETISH_FEET_Soles; FETISH_DOMINATION_Femdom; FETISH_DOMINATION_Footstep_Sub.,WORSHIP
WORSHIP_Full_Body,"1girl, (full body worship:1.3), kissing all over body, licking body, oral worship from head to toe, devoted body attention, worshipping every inch","distant, no touch",Full body worship. Combos: FETISH_BDSM_Submission; FETISH_DOMINATION_Femdom; FETISH_BODY_WORSHIP_*.,WORSHIP
WORSHIP_Navel,"1girl, (navel worship:1.3), tongue in belly button, licking navel, kissing stomach, face pressed to stomach, belly worship, navel focus","no contact, clothed stomach",Navel/belly button worship. Combos: FETISH_BODY_WORSHIP_Full_Body; FETISH_FEET_Soles for leg continuation.,WORSHIP
WORSHIP_Neck_Collar,"1girl, (neck worship:1.3), kissing neck, licking collar line, biting neck, neck nuzzle, collar area focus, vampire-adjacent neck attention","no contact, no neck scene",Neck worship. Combos: ACCESSORY_Collar_Chain; ARCHETYPE_Vampire_Girl; FETISH_DOMINATION_Maledom.,WORSHIP
WORSHIP_Pussy_Worship,"1girl, (pussy worship:1.4), (face in crotch:1.3), oral worship of genitals, cunnilingus worship pose, devoted oral, face pressed to pussy, genitalia adoration","no contact, distant",Pussy worship / cunnilingus worship. Combos: FETISH_DOMINATION_Femdom; FETISH_BODY_WORSHIP_Ass.,WORSHIP
WORSHIP_Sole_Kiss,"1girl, (kissing soles:1.3), sole kiss, bottom of foot kissed, kneeling to kiss feet, sole on face, feet presented for worship","no contact, standing",Sole kissing — submissive to feet. Combos: FETISH_BODY_WORSHIP_Feet; FETISH_DOMINATION_Femdom.,WORSHIP
WORSHIP_Thigh,"1girl, (thigh worship:1.3), kissing thighs, licking inner thigh, face between thighs, thigh kiss, face pressed to thigh, thigh adoration","no contact, not touching thighs",Thigh worship. Combos: FETISH_BODY_WORSHIP_Feet or Pussy_Worship for progression; CLOTHES_Stockings_Garter.,WORSHIP
