name,prompt,negative_prompt,description,category
ARCHETYPE_Magical_Girl,"1girl, magical girl, (frilly costume:1.2), magical wand, transformation outfit, ribbons, stars, sparkles, pastel colors, heart accessories","male, boy, dark colors, grim, realistic",Magical girl / mahou shoujo. Combos: STYLE_Soft_Pastel; MOOD_Playful; LIGHTING_Volumetric_Rays. Conflicts: ARCHETYPE_Demon_Queen.,ARCHETYPE
ARCHETYPE_Maid,"1girl, maid outfit, frilly maid dress, white apron, maid headdress, black and white uniform, collar, long sleeves","male, boy, dirty, torn clothes, nude",Classic maid archetype. Combos: SCENE_Bedroom; MOOD_Playful; ACTIVITY_Cooking. Conflicts: ARCHETYPE_Kunoichi.,ARCHETYPE
ARCHETYPE_Male_Blacksmith,"1boy, blacksmith, (forge master:1.2), leather apron, muscular arms, soot-stained, hammer in hand, craftsman, metalworker, anvil nearby","female, 1girl, bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Male blacksmith archetype. Combos: SCENE_Renaissance_Workshop; LIGHTING_Campfire_Warm; MOOD_Focused.,ARCHETYPE
ARCHETYPE_Male_Bounty_Hunter,"1boy, bounty hunter, (wanted poster aesthetic:1.2), rugged male, rifle or pistol, duster coat, wild west or sci-fi, hunter stance","female, 1girl, bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Male bounty hunter archetype. Works for Wild West or Sci-Fi. Combos: SCENE_Wild_West_Town; THEME_Action_Thriller.,ARCHETYPE
ARCHETYPE_Male_Detective,"1boy, male detective, (trench coat:1.2), fedora, cigarette optional, sharp eyes, investigator, noir detective, private eye, magnifying glass","female, 1girl, bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Male detective archetype. Combos: STYLE_Film_Noir_Classic; SCENE_City_Street_Night; PALETTE_Monochrome_Noir.,ARCHETYPE
ARCHETYPE_Male_King,"1boy, king, (royal crown:1.2), throne room, regal robes, commanding presence, monarch, emperor, dignified ruler, majestic male","female, 1girl, bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Male king/emperor archetype. Combos: SCENE_Royal_Palace_Hall; SCENE_Throne_Room; MOOD_Confident.,ARCHETYPE
ARCHETYPE_Male_Mage,"1boy, male mage, wizard, sorcerer, (magical staff:1.2), robes, arcane symbols, glowing eyes, mystic, spellcaster, male magic user","female, 1girl, bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Male mage/wizard archetype. Combos: OUTFIT_Hooded_Cloak; SCENE_Wizard_Tower; LIGHTING_Volumetric_Rays.,ARCHETYPE
ARCHETYPE_Male_Mercenary,"1boy, mercenary, (battle-worn mercenary:1.2), mixed armor, weapons visible, rugged male, hired soldier, bounty coat, veteran fighter","female, 1girl, bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Male mercenary archetype. Combos: SCENE_Tavern_Inn; MOOD_Confident; OUTFIT_Historical_Armor.,ARCHETYPE
ARCHETYPE_Male_Priest,"1boy, male priest, holy man, cleric, religious robes, cross symbol, divine aura, solemn expression, monk robe, ecclesiastical","female, 1girl, bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Male priest/cleric archetype. Combos: SCENE_Decrepit_Church; LIGHTING_Stained_Glass_Light; MOOD_Determined.,ARCHETYPE
ARCHETYPE_Male_Rogue,"1boy, rogue, (hooded rogue:1.2), leather armor, daggers, assassin stance, street thief, shadow operative, male thief, dark cloak","female, 1girl, bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Male rogue/assassin archetype. Combos: SCENE_Dark_Forest_Path; LIGHTING_Dim_Dark; MOOD_Mysterious.,ARCHETYPE
ARCHETYPE_Male_Sailor,"1boy, sailor, (naval uniform:1.2), captain hat, seafarer, ocean man, ship crew, weathered face, maritime clothing, anchor motif","female, 1girl, bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Male sailor/captain archetype. Combos: SCENE_Pirate_Ship_Deck; SCENE_Harbor_Port; WEATHER_Windy.,ARCHETYPE
ARCHETYPE_Male_Scholar,"1boy, male scholar, academic, professor, (spectacles:1.2), book in hand, studious, intellectual, university robes, learned man","female, 1girl, bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Male scholar/professor archetype. Combos: SCENE_Library; ACTIVITY_Reading; PROPS_Book_Tome.,ARCHETYPE
ARCHETYPE_Male_Warrior,"1boy, male warrior, (muscular male:1.2), battle-worn armor, scarred, strong build, weapon in hand, soldier, fighter, male protagonist","female, 1girl, bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Male warrior archetype. Universal fighter. Combos: OUTFIT_Fantasy_Armor; SCENE_Battlefield_Ancient; MOOD_Fierce.,ARCHETYPE
ARCHETYPE_Mechanic_Engineer,"1girl, mechanic, engineer, (grease stains:1.2), overalls, work gloves, wrench in hand, goggles pushed up, industrial outfit, oil marks, utility belt","fantasy, clean, formal",Mechanic/engineer. Combos: SCENE industrial; MOOD_Confident; ERA_Steampunk (steam variant). Conflicts: ARCHETYPE_Idol.,ARCHETYPE
ARCHETYPE_Mermaid,"1girl, mermaid, (mermaid tail:1.3), scales, upper body clothed, seashell top, underwater, flowing hair, fin tail, aquatic beauty","legs, standing, land, dry",SFW mermaid. Combos: LIGHTING_Underwater; WEATHER_Heavy_Rain; ATMOSPHERE_Dust_Sunlight (adapt to caustics).,ARCHETYPE
ARCHETYPE_Monk,"1person, monk, (monk robes:1.2), shaved head or cloth wrap, meditation, martial arts, Buddhist or fantasy monk, inner peace, training gi","bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Monk archetype — martial or spiritual. Combos: SCENE_Ancient_Temple_Interior; ACTIVITY_Meditating; MOOD_Serene.,ARCHETYPE
ARCHETYPE_Nomad,"1person, nomad, (desert traveler:1.2), wrapped robes, travel-worn, wanderer, desert nomad, road warrior, lone traveler, satchel and staff","bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Nomad/wanderer archetype. Combos: SCENE_Desert_Oasis; SCENE_Silk_Road_Caravan; ATMOSPHERE_Sandstorm.,ARCHETYPE
ARCHETYPE_Nun,"1girl, nun, (religious habit:1.2), black and white habit, rosary, cross necklace, white wimple, modest clothing, church attire","male, boy, colorful clothes, fantasy armor",Nun archetype. Combos: SCENE_Cathedral; LIGHTING_Volumetric_Rays; MOOD_Mysterious. Conflicts: ARCHETYPE_Idol.,ARCHETYPE
ARCHETYPE_Nurse,"1girl, nurse, (nurse uniform:1.2), nurse cap, medical cross, stethoscope, hospital attire, nurse outfit, caring expression, scrubs optional","fantasy, armor, outdoor, casual",Nurse archetype. Combos: MOOD_Serene; LIGHTING_Bright_Clinical. Conflicts: ARCHETYPE_Warrior.,ARCHETYPE
ARCHETYPE_Office_Lady,"1girl, office lady, (business suit:1.2), pencil skirt, blazer, dress shirt, professional attire, heels, briefcase","male, boy, casual, fantasy, armor",Corporate professional. Combos: SCENE_Office; MOOD_Confident; BODY_Mature_Woman. Conflicts: ARCHETYPE_Maid.,ARCHETYPE
ARCHETYPE_Pirate_Captain,"1girl, female pirate captain, (tricorn hat:1.2), pirate coat, cutlass, pirate outfit, naval pirate, bandana, boots, seafaring attire","modern, office, school uniform",Pirate captain. Combos: MOOD_Confident; ERA_Victorian; WEATHER_Heavy_Rain for drama. Conflicts: ARCHETYPE_Nun.,ARCHETYPE
ARCHETYPE_Princess,"1girl, princess, (royal gown:1.2), tiara, princess attire, royal dress, elegant princess, castle background optional, graceful royalty","peasant, casual, modern, armor",Classic princess. Combos: SCENE_Throne_Room; OUTFIT_Evening_Dress; MOOD_Elegant. Conflicts: ARCHETYPE_Kunoichi.,ARCHETYPE
ARCHETYPE_Samurai,"1girl, female samurai, (samurai armor:1.2), katana, traditional japanese armor, do-maru armor, samurai attire, female warrior Japan","modern, western, casual",Female samurai. Combos: SCENE_Japanese_Night; ERA_Feudal_Japan; ACCESSORY_Katana. Conflicts: ARCHETYPE_Office_Lady.,ARCHETYPE
ARCHETYPE_Scientist,"1girl, scientist, (lab coat:1.2), test tubes, laboratory equipment, goggles on head, research equipment, beaker, (science lab:1.1), whiteboard","fantasy, armor, outdoor",Scientist/researcher. Combos: MOOD_Focused; ACCESSORY_Glasses; SCENE office/lab. Conflicts: ARCHETYPE_Warrior.,ARCHETYPE
ARCHETYPE_Shrine_Maiden,"1girl, miko, shrine maiden, (white haori:1.2), red hakama, ofuda, hair ribbon, traditional japanese clothing, tabi socks","male, boy, modern clothes, western outfit",Japanese miko. Combos: SCENE_Japanese_Night; LIGHTING_Night_Moonlit; MOOD_Mysterious. Conflicts: ARCHETYPE_Nun (similar but distinct).,ARCHETYPE
ARCHETYPE_Soldier_Modern,"1person, modern soldier, (military uniform:1.2), tactical gear, combat uniform, military operative, armed forces, camouflage, serious expression","bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Modern military soldier archetype. Combos: SCENE_WW2_Trench; THEME_Historical_War; LIGHTING_Dramatic_Shadow.,ARCHETYPE
ARCHETYPE_Space_Pilot,"1girl, space pilot, (pilot suit:1.2), cockpit, spacesuit, astronaut, futuristic pilot, space academy uniform, helmet under arm, space ship","fantasy, medieval, traditional",Space pilot/astronaut. Combos: ERA_Retro_Futurism; OUTFIT_Cyberpunk; LIGHTING_Screen_Glow.,ARCHETYPE
ARCHETYPE_Street_Artist,"1person, street artist, graffiti artist, (spray paint can:1.2), urban wear, creative, urban art culture, hoodie, artistic","bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Street artist archetype. Combos: SCENE_City_Street_Night; OUTFIT_Streetwear; STYLE_80s_Synthwave_Neon.,ARCHETYPE
ARCHETYPE_Succubus,"1girl, succubus, demon girl, (small horns:1.2), demon wings, spaded tail, dark elegant outfit, otherworldly beauty, glowing eyes","male, boy, angel, halo, bright wings",Succubus / demon girl. SFW variant — fully clothed. Combos: SCENE_Fantasy_Ruins; MOOD_Mysterious; LIGHTING_Neon_Purple_Pink. Conflicts: ARCHETYPE_Magical_Girl.,ARCHETYPE
ARCHETYPE_Teacher,"1girl, teacher, (formal teacher attire:1.2), pointer stick, glasses, chalkboard, lesson, stern but kind teacher, educator, school teacher","casual, fantasy, armor",Teacher archetype. Combos: SCENE_School_Classroom; ACCESSORY_Glasses; MOOD_Confident.,ARCHETYPE
ARCHETYPE_Undead_Warrior,"1person, undead warrior, skeleton soldier, (undead knight:1.2), decayed armor, hollow skull eyes, risen dead, lich warrior, bone armor","bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Undead warrior archetype. Combos: THEME_Horror_Supernatural; SCENE_Foggy_Cemetery; RACE_Undead.,ARCHETYPE
ARCHETYPE_Vampire_Hunter,"1person, vampire hunter, (Van Helsing style:1.2), long coat, crucifix, wooden stakes, holy water, monster hunter gear, determined grimace","bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Vampire hunter archetype. Combos: SCENE_Haunted_Mansion; THEME_Horror_Supernatural; LIGHTING_Candlelight.,ARCHETYPE
ARCHETYPE_Warrior,"1girl, female warrior, (fantasy armor:1.2), pauldrons, gauntlets, sword, shield, battle-worn, heroic stance, cape","male, boy, modern clothes, maid, office worker",Fantasy warrior. Combos: SCENE_Fantasy_Ruins; MOOD_Determined; ACTIVITY_Fighting_Pose; RACE_Elf_Female. Conflicts: ARCHETYPE_Maid.,ARCHETYPE
ARCHETYPE_Witch,"1girl, witch, (witch hat:1.3), dark robe, spell book, broomstick, magic staff, crescent moon accessories, mysterious cloak","male, boy, no hat, modern clothes",Witch archetype. Combos: SCENE_Forest_Outdoor; LIGHTING_Night_Moonlit; MOOD_Mysterious; ACTIVITY_Magic_Casting. Conflicts: ARCHETYPE_Shrine_Maiden.,ARCHETYPE
ATMOSPHERE_Ash_Falling,"(volcanic ash falling:1.2), ash in the air, grey snowfall, ash-covered ground, post-volcanic, pale grey ash, silent ash fall","bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Falling ash atmosphere. Combos: SCENE_Post_Nuclear_Wasteland; SCENE_Burning_Building.,ATMOSPHERE
ATMOSPHERE_Aurora_Borealis,"(northern lights:1.3), aurora borealis, green and purple sky, polar lights, arctic sky glow, dancing auroras, night sky phenomenon","daytime, urban, bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Aurora borealis night sky. Combos: SCENE_Frozen_Arctic_Ruins; SCENE_Mountain_Top.,ATMOSPHERE
ATMOSPHERE_Breath_Cold_Air,"breath visible in cold air, exhaled breath mist, cold breath cloud, winter breath condensation, freezing cold breath effect","warm, summer, tropical",Visible breath in cold. Combos: SEASON_Winter_Snow; WEATHER_Snowstorm; SCENE_Mountain_Top. Adds cold realism.,ATMOSPHERE
ATMOSPHERE_Confetti,"(confetti falling:1.3), colorful confetti, celebration confetti, paper confetti shower, festive confetti, party atmosphere, confetti stream","serious, dark, melancholic",Celebration confetti. Combos: ARCHETYPE_Idol; MOOD_Excited; SCENE_Stage_Performance.,ATMOSPHERE
ATMOSPHERE_Dust_Sunlight,"dust particles in sunlight, light shafts with dust, floating dust motes, sunbeam dust, golden dust particles, indoor sunbeam particles","clean, sterile, outdoor rain",Dust in sunbeams. Combos: LIGHTING_Volumetric_Rays; SCENE_Library; SCENE_Gothic_Castle. Adds depth and atmosphere.,ATMOSPHERE
ATMOSPHERE_Eclipse,"(solar eclipse:1.3), eclipse ring, darkened sun, corona visible, surreal sky, mid-day darkness, eclipse atmosphere, rare phenomenon","bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Solar eclipse atmosphere. Combos: THEME_Horror_Cosmic; THEME_Fantasy_Dark.,ATMOSPHERE
ATMOSPHERE_Falling_Petals,"(falling petals:1.3), flower petals in air, drifting petals, scattered petals, wind-blown petals, petal shower, petals falling around character","dusty, mechanical, urban",Falling flower petals. Combos: SEASON_Spring_Cherry; SCENE_Japanese_Night; ARCHETYPE_Shrine_Maiden. Iconic romantic atmosphere.,ATMOSPHERE
ATMOSPHERE_Fire_Embers,"(floating embers:1.3), fire embers rising, burning sparks in air, glowing ember particles, campfire embers, fire sparks floating upward","rain, water, cold, snow",Fire ember particles. Combos: LIGHTING_Candlelight; SCENE_Gothic_Castle; ARCHETYPE_Warrior; MOOD_Fierce. Conflicts: WEATHER_Heavy_Rain.,ATMOSPHERE
ATMOSPHERE_Fireflies,"(fireflies:1.3), glowing fireflies, bioluminescent insects, firefly lights, summer night fireflies, floating light bugs, warm glow fireflies","urban, indoor, snow, rain",Firefly atmosphere. Combos: SCENE_Forest_Outdoor; TIME_Blue_Hour; MOOD_Dreamy; SEASON_Summer_Beach.,ATMOSPHERE
ATMOSPHERE_Horror_Blood_Mist,"(red tinged mist:1.3), blood mist, crimson fog, horror atmospheric mist, ominous red haze, threatening fog","cheerful, bright, bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Horror blood mist atmosphere. Combos: SCENE_Foggy_Cemetery; THEME_Horror_Supernatural.,ATMOSPHERE
ATMOSPHERE_Low_Ground_Fog,"(ground level fog:1.3), low lying mist, knee-high fog, ground fog, creeping mist, fog hugging floor, cemetery fog","bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Low ground fog. Classic horror atmosphere layer. Combos: SCENE_Foggy_Cemetery; SCENE_Foggy_Swamp.,ATMOSPHERE
ATMOSPHERE_Magical_Sparkles,"(magical sparkles:1.3), glowing particles, arcane sparkles, floating light orbs, magical dust, glitter particles, enchanted atmosphere, shimmering magic","dark, gritty, industrial, realistic",Magical sparkle particles. Combos: ARCHETYPE_Magical_Girl; ACTIVITY_Magic_Casting; LIGHTING_Volumetric_Rays. Conflicts: PALETTE_Monochrome_Noir.,ATMOSPHERE
ATMOSPHERE_Sandstorm,"(sandstorm:1.3), desert sand storm, orange dust cloud, blinding sand, desert wind, dust devil, sand wall approaching","bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Desert sandstorm atmosphere. Combos: SCENE_Desert_Oasis; SCENE_Silk_Road_Caravan.,ATMOSPHERE
ATMOSPHERE_Season_Autumn_Leaves,"autumn season, falling leaves, orange red leaves, autumn colors, leaf-covered ground, warm autumn tones","spring, summer, snow",Autumn atmosphere. Combos: ACTIVITY_Reading; MOOD_Melancholic; LIGHTING_Golden_Hour_Sunset.,ATMOSPHERE
ATMOSPHERE_Season_Spring_Cherry,"spring season, cherry blossoms, sakura petals, pink flowers, blooming trees, gentle spring breeze, sakura falling","winter, snow, autumn leaves",Cherry blossom spring. Combos: OUTFIT_Traditional_Japanese; LIGHTING_Soft_Warm; MOOD_Serene. Universal BODY.,ATMOSPHERE
ATMOSPHERE_Season_Summer_Beach,"summer season, bright sun, warm weather, blue sky, summer heat haze, vibrant colors, clear skies","winter, autumn, rain",Bright summer. Combos: SCENE_Beach; OUTFIT_Swimwear; LIGHTING_Golden_Hour_Sunset.,ATMOSPHERE
ATMOSPHERE_Season_Winter_Snow,"winter season, snow, snowflakes, frost, icy breath visible, winter cold, white landscape, snow-covered ground","summer, beach, tropical",Winter aesthetic. Combos: OUTFIT_Winter_Coat; ACCESSORY_Scarf; SCENE_Hot_Spring.,ATMOSPHERE
ATMOSPHERE_Smoke_Haze_Industrial,"(industrial smoke:1.2), factory haze, pollution haze, thick smoke atmosphere, smoggy sky, industrial atmosphere, smoke plumes","bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Industrial smoke haze. Combos: SCENE_Post_Nuclear_Wasteland; THEME_SciFi_Post_Apocalyptic.,ATMOSPHERE
